,QUANTITYORDERED,PRICEEACH,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
2729,35.0,90.37,222.0,39,2,5,2004,156,99.0,20,31,31,31,103,103.0,708,55,31,1384
2420,37.0,66.78,222.0,1843,3,8,2004,48,58.0,15,132,132,132,132,151.0,708,147,179,1282
1459,48.0,47.4,222.0,1843,4,12,2004,684,57.0,24,33,33,33,103,103.0,708,71,33,1282
1027,28.0,100.0,222.0,1843,4,11,2003,684,169.0,33,12,12,12,12,12.0,251,12,12,1384
1179,31.0,100.0,222.0,1843,3,8,2004,684,141.0,19,18,18,18,18,18.0,708,37,59,1384
2018,26.0,100.0,222.0,1843,4,12,2004,209,68.0,19,27,27,27,27,27.0,124,27,27,1384
2748,39.0,82.91,222.0,1843,4,10,2003,209,74.0,16,26,26,26,26,67.0,708,26,40,1384
2199,33.0,40.23,222.0,1843,3,7,2003,229,40.0,13,132,132,132,132,151.0,708,147,179,1282
1858,34.0,68.49,222.0,1843,3,9,2004,684,85.0,15,29,29,29,58,29.0,58,29,29,1282
2658,29.0,100.0,222.0,1843,4,11,2004,209,118.0,20,15,15,15,15,15.0,251,15,15,1384
827,39.0,100.0,222.0,1843,1,3,2005,229,60.0,19,23,23,23,23,23.0,36,23,35,1384
2264,36.0,59.65,222.0,1843,3,8,2004,48,62.0,18,132,132,132,132,151.0,708,147,179,1282
594,44.0,74.04,222.0,1843,4,11,2004,429,170.0,15,18,18,18,33,33.0,708,50,18,1384
495,42.0,36.11,222.0,1843,4,11,2004,429,102.0,18,18,18,18,18,18.0,708,37,59,1282
938,46.0,74.84,222.0,1843,3,8,2003,156,86.0,12,32,32,32,48,48.0,708,32,32,1384
2614,42.0,100.0,222.0,1843,1,1,2003,684,101.0,21,21,21,21,21,21.0,60,21,21,1384
2441,50.0,77.29,222.0,1843,1,2,2004,229,81.0,21,13,13,13,13,13.0,220,13,13,1384
299,20.0,100.0,222.0,1843,4,12,2003,684,117.0,17,188,188,188,224,188.0,251,188,188,1282
832,34.0,100.0,222.0,1843,2,5,2003,429,168.0,19,41,41,41,41,41.0,124,41,41,1384
834,23.0,100.0,222.0,1843,3,9,2003,429,168.0,19,13,13,13,13,67.0,708,18,59,1384
30,45.0,100.0,222.0,1843,3,9,2003,684,214.0,16,29,29,29,58,29.0,58,29,29,157
2452,26.0,100.0,222.0,1843,4,12,2004,229,81.0,21,14,14,14,47,14.0,220,14,27,1384
1354,45.0,59.87,222.0,1843,2,5,2004,429,50.0,20,13,13,13,13,13.0,708,28,20,1282
1680,37.0,65.1,222.0,1843,2,6,2004,229,69.0,17,14,14,14,26,26.0,708,14,40,1282
2354,27.0,50.19,222.0,1843,2,6,2003,429,43.0,21,188,188,188,224,188.0,251,188,188,1282
1854,40.0,79.62,222.0,1843,1,3,2004,684,85.0,15,31,31,31,31,31.0,220,31,31,1384
766,30.0,49.22,222.0,1843,2,6,2004,221,60.0,22,29,29,29,58,29.0,58,29,29,1282
1565,34.0,83.79,222.0,1843,2,4,2003,229,76.0,22,41,41,41,41,41.0,124,41,41,1282
906,32.0,45.25,222.0,1843,1,3,2005,429,101.0,21,32,32,32,32,32.0,124,32,32,1282
2272,30.0,99.55,222.0,1843,1,1,2005,48,62.0,18,132,132,132,132,151.0,708,147,179,1282
2642,24.0,100.0,222.0,1843,2,4,2003,209,118.0,20,41,41,41,41,41.0,124,41,41,1384
2804,28.0,64.43,222.0,1843,4,11,2003,156,54.0,16,32,32,32,48,48.0,708,32,32,1282
429,34.0,100.0,222.0,1843,4,12,2003,221,116.0,24,15,15,15,15,15.0,50,15,15,1384
1281,38.0,89.27,222.0,1843,4,10,2003,429,92.0,16,22,22,22,22,22.0,106,22,40,1384
1065,38.0,100.0,222.0,1843,1,2,2003,48,100.0,15,25,25,25,25,25.0,46,25,25,1384
2594,32.0,76.62,222.0,1843,4,11,2003,156,72.0,19,9,9,9,224,36.0,251,9,9,1282
16,23.0,100.0,222.0,1843,3,9,2004,229,95.0,20,21,21,21,21,21.0,60,21,21,1282
2704,25.0,88.15,222.0,1843,2,6,2004,156,100.0,16,17,17,17,17,17.0,50,17,17,1282
1256,44.0,100.0,222.0,1843,3,9,2004,684,143.0,21,31,31,31,103,103.0,708,55,31,157
1795,25.0,42.67,222.0,1843,3,9,2003,684,37.0,21,15,35,15,31,31.0,708,147,15,1282
842,43.0,100.0,222.0,1843,2,4,2004,429,168.0,19,188,188,188,224,188.0,251,188,188,1384
392,54.0,100.0,222.0,1843,2,5,2005,221,118.0,20,188,188,188,224,188.0,251,188,188,1384
1045,23.0,100.0,222.0,1843,4,10,2003,684,169.0,33,19,19,19,19,19.0,60,19,19,1384
1384,49.0,100.0,222.0,1843,3,9,2004,684,148.0,16,21,21,21,21,21.0,60,21,21,157
305,47.0,100.0,222.0,1843,3,8,2004,684,117.0,17,11,11,11,31,31.0,708,11,11,1384
2040,41.0,77.24,222.0,1843,4,11,2004,429,41.0,12,39,39,39,39,39.0,106,39,39,1384
593,48.0,100.0,222.0,1843,4,10,2004,429,170.0,15,132,132,132,132,151.0,708,147,179,157
352,37.0,77.41,222.0,1843,1,2,2004,684,79.0,20,20,20,20,20,20.0,20,20,61,1282
204,42.0,64.0,222.0,1843,4,11,2004,684,207.0,17,21,21,21,21,21.0,60,21,21,1282
231,27.0,100.0,222.0,1843,4,11,2004,221,136.0,16,19,19,19,19,19.0,708,71,179,1384
400,36.0,100.0,222.0,1843,4,11,2003,684,115.0,14,20,20,20,20,20.0,60,20,20,1384
1550,33.0,29.54,222.0,1843,2,4,2004,429,33.0,18,12,12,12,26,26.0,708,12,179,1282
1541,45.0,37.84,222.0,1843,2,5,2003,429,33.0,18,18,18,18,18,18.0,708,37,59,1282
2573,33.0,90.75,222.0,39,2,6,2004,209,99.0,19,188,188,188,224,188.0,251,188,188,1282
2499,34.0,82.21,222.0,1843,4,11,2004,209,91.0,21,20,20,20,20,20.0,106,20,20,1282
1681,46.0,75.49,222.0,1843,3,8,2004,229,69.0,17,11,11,11,31,31.0,708,11,11,1384
2475,41.0,62.0,222.0,1843,4,10,2004,156,66.0,20,40,40,40,46,46.0,220,40,40,1282
137,20.0,100.0,222.0,1843,3,9,2003,684,147.0,22,29,29,29,58,29.0,58,29,29,1384
879,41.0,100.0,222.0,31,2,4,2005,684,132.0,19,28,28,28,28,67.0,708,66,59,1384
1977,45.0,100.0,222.0,1843,4,11,2003,684,140.0,23,19,19,19,19,19.0,708,71,179,1384
359,49.0,81.4,222.0,1843,4,10,2004,684,79.0,20,15,15,15,15,15.0,36,15,15,1384
2308,39.0,59.16,222.0,1843,1,1,2004,429,68.0,17,14,14,14,14,14.0,42,14,14,1282
433,41.0,100.0,222.0,1843,2,6,2004,221,116.0,24,28,28,28,28,28.0,42,28,28,1384
2128,28.0,71.14,222.0,1843,4,11,2003,684,80.0,17,13,13,13,13,13.0,220,13,13,1282
755,43.0,65.02,222.0,1843,2,5,2003,221,60.0,22,27,27,27,224,36.0,251,27,27,1282
792,31.0,71.81,222.0,1843,3,8,2004,209,84.0,15,19,19,19,19,19.0,60,19,19,1282
97,20.0,100.0,222.0,1843,4,10,2004,229,193.0,20,16,16,16,16,16.0,708,66,27,1384
278,25.0,100.0,222.0,1843,2,5,2004,684,151.0,21,16,16,16,16,16.0,60,16,16,1384
1182,32.0,100.0,222.0,1843,4,10,2004,684,141.0,19,188,188,188,224,188.0,251,188,188,1384
1520,49.0,100.0,222.0,1843,4,10,2003,209,109.0,14,26,26,26,26,67.0,708,26,40,1384
1927,46.0,100.0,222.0,1843,4,11,2003,684,107.0,17,19,19,19,19,19.0,708,71,179,1384
1338,29.0,57.53,222.0,1843,1,1,2005,221,121.0,23,32,32,32,32,32.0,124,32,32,1282
895,31.0,96.24,222.0,1843,3,7,2004,429,101.0,21,27,27,27,27,27.0,124,27,27,1282
2024,49.0,34.47,222.0,1843,1,1,2003,429,41.0,12,19,19,19,19,19.0,708,71,179,1282
1722,37.0,31.12,222.0,1843,4,11,2003,684,35.0,22,17,17,17,25,17.0,106,61,17,1282
2063,38.0,100.0,222.0,1843,4,10,2004,684,118.0,17,21,21,21,21,21.0,46,21,21,1384
759,41.0,69.28,222.0,1843,4,11,2003,221,60.0,22,17,17,17,25,17.0,106,61,17,1282
175,50.0,100.0,222.0,1843,3,8,2004,684,194.0,15,11,11,11,31,31.0,708,11,11,157
120,25.0,100.0,222.0,1843,3,8,2004,684,136.0,22,18,18,18,18,18.0,50,18,40,1282
1040,20.0,100.0,222.0,1843,3,7,2004,684,169.0,33,132,132,132,132,151.0,708,147,179,1384
1171,39.0,100.0,222.0,1843,4,11,2003,684,141.0,19,20,20,20,20,20.0,60,20,20,1384
1989,21.0,100.0,222.0,1843,4,11,2004,684,140.0,23,18,18,18,33,33.0,708,50,18,1384
2653,45.0,100.0,222.0,1843,3,8,2004,209,118.0,20,20,35,20,27,27.0,708,50,20,1384
1608,35.0,100.0,222.0,1843,4,10,2004,156,122.0,19,40,40,40,46,46.0,220,40,40,1384
2261,46.0,60.9,222.0,1843,1,3,2004,48,62.0,18,15,15,15,15,15.0,36,15,24,1282
878,29.0,100.0,222.0,1843,1,2,2005,684,132.0,19,188,188,188,224,188.0,251,188,188,1384
168,21.0,100.0,222.0,1843,4,11,2003,684,194.0,15,15,15,15,15,15.0,36,15,15,1384
661,27.0,100.0,222.0,1843,4,11,2003,684,163.0,14,16,16,16,16,16.0,708,66,27,1384
2081,33.0,97.39,222.0,1843,4,12,2003,429,97.0,23,15,15,15,15,15.0,50,15,15,1384
43,47.0,100.0,222.0,1843,4,10,2004,684,214.0,16,13,13,13,13,13.0,220,13,27,157
456,42.0,100.0,222.0,1843,4,12,2003,684,141.0,19,33,33,33,103,103.0,708,71,33,1384
2239,40.0,57.9,222.0,1843,4,10,2004,221,54.0,23,20,35,20,27,27.0,708,50,20,1282
2405,18.0,100.0,222.0,29,2,5,2005,221,115.0,19,40,40,40,46,46.0,220,40,40,1282
2461,43.0,64.67,222.0,1843,3,9,2003,156,66.0,20,188,188,188,224,188.0,251,188,188,1282
853,21.0,47.18,222.0,1843,1,2,2005,429,168.0,19,188,188,188,224,188.0,251,188,188,1282
2792,25.0,64.97,222.0,1843,1,1,2005,209,49.0,15,23,23,23,23,23.0,60,23,23,1282
591,32.0,100.0,222.0,1843,3,9,2004,429,170.0,15,29,29,29,58,29.0,58,29,29,1384
2607,21.0,96.31,222.0,26,4,11,2004,156,72.0,19,25,25,25,25,25.0,46,25,25,1282
1141,21.0,100.0,222.0,1843,2,5,2003,684,146.0,19,17,17,17,17,17.0,220,17,17,1282
2473,26.0,75.34,222.0,1843,3,9,2004,156,66.0,20,14,14,14,26,26.0,708,14,40,1282
1901,21.0,69.04,222.0,1843,4,11,2003,429,65.0,18,8,8,8,25,8.0,106,8,8,1282
1786,44.0,42.26,222.0,1843,4,11,2004,684,117.0,16,39,39,39,39,39.0,106,39,39,1282
61,38.0,96.34,222.0,1843,4,11,2003,229,118.0,18,20,20,20,20,20.0,60,20,20,1384
2541,24.0,99.57,222.0,1843,4,11,2003,156,90.0,19,8,8,8,25,8.0,106,8,8,1282
735,44.0,100.0,222.0,1843,4,11,2003,429,127.0,16,15,15,15,15,15.0,124,15,15,1384
2774,34.0,49.16,222.0,1843,4,10,2003,209,49.0,15,21,21,21,21,21.0,60,21,21,1282
2528,36.0,70.3,222.0,1843,4,11,2004,156,86.0,15,12,12,12,103,103.0,708,50,35,1282
1380,26.0,100.0,222.0,1843,2,5,2004,684,148.0,16,18,18,18,47,18.0,220,18,18,1384
74,40.0,68.92,222.0,1843,4,11,2004,229,118.0,18,28,28,28,28,28.0,42,28,28,1282
816,29.0,61.18,222.0,1843,2,5,2004,229,60.0,19,16,16,16,16,27.0,708,61,16,1282
1926,49.0,100.0,222.0,1843,4,11,2003,684,107.0,17,132,132,132,132,151.0,708,147,179,1384
1108,46.0,73.98,222.0,1843,4,11,2004,684,80.0,15,5,5,5,103,103.0,708,5,5,1384
1308,50.0,86.01,222.0,1843,4,11,2004,429,87.0,18,13,13,13,13,13.0,36,13,13,1384
484,36.0,100.0,222.0,1843,4,12,2003,429,102.0,18,188,188,188,224,188.0,251,188,188,1384
188,46.0,100.0,222.0,1843,2,6,2003,684,207.0,17,33,33,33,103,103.0,708,71,33,157
824,30.0,62.16,222.0,1843,4,11,2004,229,60.0,19,28,28,28,28,28.0,42,28,28,1282
1806,31.0,38.89,222.0,1843,3,8,2004,684,37.0,21,18,18,18,18,18.0,708,37,59,1282
532,42.0,100.0,222.0,1843,4,11,2003,684,124.0,15,19,19,19,19,151.0,708,37,79,1384
602,48.0,79.31,222.0,1843,3,7,2003,684,77.0,19,132,132,132,132,151.0,708,147,179,1384
355,35.0,76.61,222.0,1843,3,7,2004,684,79.0,20,30,30,30,30,30.0,69,30,30,1282
2182,31.0,100.0,222.0,1843,2,5,2004,229,99.0,12,28,28,28,28,67.0,708,66,59,1384
500,51.0,95.55,222.0,29,2,5,2005,429,102.0,18,24,24,24,24,24.0,708,55,31,1384
1774,23.0,100.0,222.0,1843,4,11,2003,684,117.0,16,29,29,29,29,29.0,69,29,29,1282
1816,37.0,100.0,222.0,1843,1,3,2005,684,37.0,21,132,132,132,132,151.0,708,147,179,1384
1956,49.0,87.21,222.0,39,2,6,2004,429,83.0,19,188,188,188,224,188.0,251,188,188,1384
2640,46.0,80.92,222.0,29,2,5,2005,684,101.0,21,188,188,188,224,188.0,251,188,188,1384
1103,45.0,86.84,222.0,1843,3,7,2004,684,80.0,15,15,15,15,15,15.0,124,15,15,1384
636,24.0,100.0,222.0,1843,1,2,2004,684,142.0,21,16,16,16,16,16.0,708,27,179,1384
957,37.0,93.01,222.0,26,1,3,2005,156,86.0,12,188,188,188,224,188.0,251,188,188,1384
437,46.0,98.0,222.0,1843,4,10,2004,221,116.0,24,13,13,13,13,13.0,220,13,27,1384
161,33.0,100.0,222.0,1843,1,3,2003,684,194.0,15,18,18,18,18,18.0,18,18,18,1384
470,30.0,87.06,222.0,1843,1,1,2005,684,141.0,19,32,32,32,48,48.0,708,32,32,1282
2491,25.0,100.0,222.0,1843,1,2,2004,209,91.0,21,41,41,41,41,41.0,124,41,41,1282
507,48.0,44.21,222.0,1843,4,11,2003,429,53.0,19,29,29,29,29,29.0,69,29,29,1282
1878,24.0,50.21,222.0,1843,1,2,2004,684,61.0,17,20,20,20,20,20.0,20,20,61,1282
150,38.0,100.0,222.0,1843,4,10,2004,684,147.0,22,20,35,20,27,27.0,708,50,20,1384
40,21.0,100.0,222.0,1843,3,7,2004,684,214.0,16,27,27,27,27,27.0,124,27,27,1384
1844,60.0,100.0,222.0,31,2,5,2005,429,88.0,19,14,14,14,26,26.0,708,14,40,1384
1119,43.0,100.0,222.0,1843,4,10,2003,429,99.0,18,12,12,12,103,103.0,708,50,35,1384
1755,20.0,67.82,222.0,1843,2,5,2004,209,68.0,15,7,7,7,27,27.0,708,7,31,1282
374,37.0,100.0,222.0,1843,4,11,2003,221,118.0,20,12,12,12,12,12.0,251,12,12,1384
1441,20.0,54.33,222.0,1843,3,8,2003,684,57.0,24,16,16,16,16,16.0,60,16,16,1282
649,36.0,100.0,222.0,1843,1,2,2005,684,142.0,21,21,21,21,21,21.0,60,21,21,1384
2258,33.0,54.68,222.0,1843,4,11,2003,48,62.0,18,16,16,16,16,16.0,708,66,27,1282
1452,45.0,64.74,222.0,1843,3,7,2004,684,57.0,24,132,132,132,132,151.0,708,147,179,1282
518,25.0,44.21,222.0,1843,4,10,2004,429,53.0,19,132,132,132,132,151.0,708,147,179,1282
848,36.0,100.0,222.0,1843,4,11,2004,429,168.0,19,19,19,19,19,19.0,708,71,179,1384
1920,18.0,69.7,222.0,8,2,5,2005,429,65.0,18,15,15,15,15,15.0,124,15,15,1282
1530,25.0,100.0,222.0,1843,4,11,2004,209,109.0,14,20,20,20,20,20.0,106,20,20,1282
2178,44.0,98.89,222.0,1843,4,11,2003,229,99.0,12,20,20,20,20,20.0,60,20,20,1384
2496,24.0,83.12,222.0,1843,3,8,2004,209,91.0,21,19,19,19,19,19.0,60,19,19,1282
361,33.0,100.0,222.0,1843,4,11,2004,684,79.0,20,31,31,31,103,103.0,708,55,31,1384
2280,49.0,58.18,222.0,1843,3,9,2003,221,64.0,17,29,29,29,58,29.0,58,29,29,1282
77,50.0,44.51,222.0,1843,1,3,2005,229,118.0,18,16,16,16,48,48.0,708,16,16,1282
2510,38.0,79.68,222.0,1843,2,4,2003,156,86.0,15,29,29,29,58,29.0,58,29,29,1384
1987,45.0,100.0,222.0,1843,4,10,2004,684,140.0,23,15,15,15,15,15.0,36,15,15,1384
448,26.0,100.0,222.0,1843,1,3,2003,684,141.0,19,18,18,18,33,33.0,708,50,18,1384
1951,36.0,85.54,222.0,1843,4,11,2003,429,83.0,19,8,8,8,25,8.0,106,8,8,1384
814,28.0,60.57,222.0,1843,1,2,2004,229,60.0,19,41,41,41,41,41.0,124,41,41,1282
2676,27.0,76.0,222.0,39,2,6,2004,209,80.0,21,188,188,188,224,188.0,251,188,188,1282
59,27.0,100.0,222.0,1843,4,10,2003,229,118.0,18,26,26,26,26,67.0,708,26,40,1384
2690,39.0,67.2,222.0,1843,2,5,2005,209,80.0,21,30,30,30,30,30.0,69,30,30,1282
12,28.0,100.0,222.0,1843,2,5,2004,229,95.0,20,16,16,16,16,27.0,708,61,16,1384
2114,40.0,84.77,222.0,1843,4,11,2004,209,72.0,19,15,15,15,15,15.0,251,15,15,1384
840,50.0,100.0,222.0,1843,1,1,2004,429,168.0,19,27,27,27,224,36.0,251,27,27,157
1340,46.0,100.0,222.0,1843,2,5,2005,221,121.0,23,17,17,17,17,17.0,50,17,17,1384
2486,36.0,100.0,222.0,1843,3,8,2003,209,91.0,21,32,32,32,48,48.0,708,32,32,1384
1191,35.0,49.74,222.0,1843,2,5,2003,229,62.0,14,17,17,17,17,17.0,220,17,17,1282
2338,25.0,100.0,222.0,1843,2,5,2004,229,102.0,16,18,18,18,47,18.0,220,18,18,1282
1268,28.0,89.27,222.0,1843,1,3,2003,429,92.0,16,39,39,39,39,39.0,106,39,39,1282
38,34.0,100.0,222.0,1843,2,5,2004,684,214.0,16,13,13,13,13,13.0,708,28,20,1384
1049,33.0,100.0,222.0,1843,4,11,2004,684,169.0,33,16,16,16,48,48.0,708,16,16,1384
2534,30.0,100.0,222.0,1843,1,2,2003,156,90.0,19,29,29,29,29,29.0,69,29,29,1384
2728,35.0,82.43,222.0,1843,1,3,2004,156,99.0,20,20,20,20,20,20.0,106,20,20,1282
1742,30.0,36.07,222.0,1843,2,5,2005,684,35.0,22,188,188,188,224,188.0,251,188,188,1282
1307,36.0,100.0,222.0,1843,4,10,2004,429,87.0,18,40,40,40,46,46.0,220,40,40,1384
1728,49.0,36.07,222.0,1843,2,5,2004,684,35.0,22,188,188,188,224,188.0,251,188,188,1282
2710,43.0,80.0,222.0,26,4,11,2004,156,100.0,16,25,25,25,25,25.0,46,25,25,1384
1632,23.0,37.63,222.0,1843,4,10,2004,429,44.0,17,132,132,132,132,151.0,708,147,179,1282
1039,29.0,100.0,222.0,1843,3,7,2004,684,169.0,33,30,30,30,30,30.0,69,30,30,1384
1645,42.0,100.0,222.0,1843,3,9,2003,221,127.0,17,23,23,23,23,23.0,60,23,23,1384
397,33.0,97.89,222.0,1843,3,9,2003,684,115.0,14,15,35,15,31,31.0,708,147,15,1384
2604,44.0,58.55,222.0,1843,3,9,2004,156,72.0,19,14,14,14,26,26.0,708,14,40,1282
739,47.0,100.0,222.0,1843,2,4,2004,429,127.0,16,12,12,12,26,26.0,708,12,179,1384
1779,33.0,100.0,222.0,1843,1,3,2004,684,117.0,16,31,31,31,31,31.0,220,31,31,1384
1,34.0,81.35,222.0,1843,2,5,2003,229,95.0,20,31,31,31,31,31.0,220,31,31,1282
2384,23.0,100.0,222.0,1843,4,11,2003,221,115.0,19,30,30,30,30,30.0,69,30,30,1384
1047,48.0,100.0,222.0,1843,4,10,2004,684,169.0,33,15,15,15,15,15.0,36,15,15,157
2277,23.0,68.52,222.0,1843,1,3,2003,221,64.0,17,132,132,132,132,151.0,708,147,179,1282
1938,31.0,37.18,222.0,1843,4,11,2004,684,107.0,17,39,39,39,39,39.0,106,39,39,1282
1701,45.0,88.14,222.0,1843,1,1,2004,684,90.0,15,188,188,188,224,188.0,251,188,188,1384
669,26.0,100.0,222.0,1843,3,9,2004,684,163.0,14,31,31,31,103,103.0,708,55,31,1384
2723,24.0,100.0,222.0,1843,4,11,2003,156,99.0,20,9,9,9,224,36.0,251,9,9,1282
1569,29.0,75.41,222.0,1843,4,10,2003,229,76.0,22,26,26,26,26,67.0,708,26,40,1282
860,23.0,100.0,222.0,1843,4,10,2003,684,132.0,19,21,21,21,21,21.0,46,21,21,1384
155,43.0,100.0,222.0,1843,4,12,2004,684,147.0,22,132,132,132,132,151.0,708,147,179,1384
311,44.0,95.93,222.0,1843,4,11,2004,684,117.0,17,29,29,29,29,29.0,38,29,29,1384
768,29.0,57.73,222.0,1843,3,8,2004,221,60.0,22,24,24,24,24,24.0,708,55,31,1282
2571,38.0,88.75,222.0,1843,2,4,2004,209,99.0,19,18,18,18,18,18.0,50,18,40,1384
1333,28.0,100.0,222.0,1843,4,10,2004,221,121.0,23,15,15,15,15,15.0,50,15,15,1282
1740,40.0,100.0,222.0,1843,1,2,2005,684,35.0,22,188,188,188,224,188.0,251,188,188,1384
2817,42.0,97.16,222.0,1843,4,11,2004,156,54.0,16,12,12,12,103,103.0,708,50,35,1384
2252,29.0,70.84,222.0,1843,2,6,2003,48,62.0,18,33,33,33,103,103.0,708,71,33,1282
1446,44.0,66.47,222.0,1843,4,11,2003,684,57.0,24,16,16,16,16,16.0,708,66,27,1282
1595,33.0,100.0,222.0,39,4,10,2003,156,122.0,19,23,23,23,23,23.0,36,23,35,1384
1014,46.0,100.0,222.0,1843,1,3,2003,684,169.0,33,18,18,18,33,33.0,708,50,18,157
881,27.0,83.07,222.0,1843,1,1,2003,429,101.0,21,21,21,21,21,21.0,60,21,21,1282
1412,24.0,100.0,222.0,1843,1,2,2005,684,71.0,13,188,188,188,224,188.0,251,188,188,1384
1940,20.0,99.58,222.0,1843,1,1,2005,684,107.0,17,132,132,132,132,151.0,708,147,179,1282
2735,37.0,91.37,222.0,1843,4,10,2004,156,99.0,20,40,40,40,46,46.0,220,40,40,1384
754,45.0,68.67,222.0,1843,2,4,2003,221,60.0,22,15,15,15,47,15.0,220,15,15,1384
603,26.0,82.39,222.0,1843,3,9,2003,684,77.0,19,15,35,15,31,31.0,708,147,15,1282
899,37.0,100.0,222.0,1843,4,10,2004,429,101.0,21,132,132,132,132,151.0,708,147,179,1384
121,24.0,100.0,222.0,1843,3,9,2004,684,136.0,22,14,14,14,26,26.0,708,14,40,1384
1407,23.0,72.7,222.0,1843,4,10,2003,684,71.0,13,22,22,22,22,22.0,106,22,40,1282
14,45.0,92.83,222.0,1843,3,7,2004,229,95.0,20,40,40,40,46,46.0,220,40,40,1384
2444,47.0,89.5,222.0,1843,2,6,2004,229,81.0,21,14,14,14,26,26.0,708,14,40,1384
371,24.0,100.0,222.0,1843,3,9,2003,221,118.0,20,23,23,23,23,23.0,60,23,23,1384
2246,32.0,53.18,222.0,1843,1,2,2005,221,54.0,23,188,188,188,224,188.0,251,188,188,1282
1982,39.0,100.0,222.0,39,2,6,2004,684,140.0,23,22,22,22,22,22.0,106,22,40,1384
2341,26.0,100.0,222.0,1843,3,8,2004,229,102.0,16,20,35,20,27,27.0,708,50,20,1282
1492,29.0,59.37,222.0,1843,1,3,2003,684,50.0,18,39,39,39,39,39.0,106,39,39,1282
1263,48.0,100.0,222.0,1843,1,1,2005,684,143.0,21,28,28,28,28,28.0,42,28,28,157
719,29.0,100.0,222.0,1843,4,10,2004,221,122.0,19,15,15,15,15,15.0,50,15,15,1384
883,31.0,90.17,222.0,1843,2,5,2003,429,101.0,21,27,27,27,224,36.0,251,27,27,1282
56,27.0,100.0,222.0,1843,3,7,2003,229,118.0,18,14,14,14,47,14.0,220,14,27,1384
2515,31.0,88.34,222.0,1843,4,11,2003,156,86.0,15,9,9,9,224,36.0,251,9,9,1282
1334,47.0,100.0,222.0,1843,4,11,2004,221,121.0,23,15,15,15,15,15.0,36,15,24,1384
308,24.0,100.0,222.0,1843,4,10,2004,684,117.0,17,15,15,15,15,15.0,36,15,15,1384
91,39.0,100.0,222.0,1843,2,4,2004,229,193.0,20,22,22,22,103,103.0,708,66,61,157
1923,27.0,100.0,222.0,1843,3,9,2003,684,107.0,17,32,32,32,32,32.0,124,32,32,1384
695,30.0,61.15,222.0,1843,4,10,2004,429,60.0,15,132,132,132,132,151.0,708,147,179,1282
2565,20.0,100.0,222.0,1843,4,10,2003,209,99.0,19,21,21,21,21,21.0,60,21,21,1282
613,33.0,74.69,222.0,1843,3,7,2004,684,77.0,19,30,30,30,30,30.0,69,30,30,1282
655,45.0,100.0,222.0,1843,2,6,2003,684,163.0,14,33,33,33,103,103.0,708,71,33,157
2342,38.0,100.0,222.0,1843,3,9,2004,229,102.0,16,21,21,21,21,21.0,60,21,21,1384
1707,49.0,100.0,222.0,1843,4,10,2003,684,90.0,15,22,22,22,22,22.0,106,22,40,1384
1846,49.0,83.04,222.0,1843,2,5,2003,684,85.0,15,18,18,18,18,18.0,708,37,59,1384
367,41.0,100.0,222.0,1843,1,1,2003,221,118.0,20,188,188,188,224,188.0,251,188,188,1384
1287,6.0,90.19,222.0,31,2,4,2005,429,92.0,16,28,28,28,28,67.0,708,66,59,1282
1015,48.0,100.0,222.0,1843,2,4,2003,684,169.0,33,15,15,15,47,15.0,220,15,15,157
22,21.0,34.91,222.0,1843,1,2,2005,229,95.0,20,40,40,40,46,46.0,220,40,40,1282
2273,44.0,36.07,222.0,1843,1,2,2005,48,62.0,18,188,188,188,224,188.0,251,188,188,1282
154,27.0,100.0,222.0,1843,4,11,2004,684,147.0,22,41,41,41,41,41.0,124,41,41,1384
1963,42.0,59.36,222.0,1843,4,11,2004,429,83.0,19,28,28,28,28,28.0,42,28,28,1282
1316,41.0,100.0,222.0,1843,2,4,2003,221,121.0,23,15,15,15,47,15.0,220,15,15,1384
721,46.0,100.0,222.0,31,4,11,2004,221,122.0,19,13,13,13,13,13.0,36,13,13,1384
2112,35.0,83.32,222.0,1843,4,11,2004,209,72.0,19,26,26,26,26,67.0,708,26,40,1282
612,23.0,83.93,222.0,39,2,6,2004,684,77.0,19,22,22,22,22,22.0,106,22,40,1282
184,26.0,99.04,222.0,1843,1,3,2005,684,194.0,15,23,23,23,23,23.0,36,23,35,1282
1448,26.0,56.07,222.0,1843,1,2,2004,684,57.0,24,12,12,12,12,12.0,12,12,12,1282
586,33.0,100.0,222.0,1843,4,12,2003,429,170.0,15,33,33,33,103,103.0,708,71,33,1384
689,21.0,62.96,222.0,1843,1,1,2004,429,60.0,15,27,27,27,224,36.0,251,27,27,1282
19,42.0,100.0,222.0,1843,4,11,2004,229,95.0,20,31,31,31,103,103.0,708,55,31,1384
329,39.0,100.0,222.0,1843,3,7,2004,684,173.0,18,24,24,24,24,24.0,708,55,31,157
1365,20.0,100.0,222.0,1843,1,1,2005,429,50.0,20,32,32,32,32,32.0,124,32,32,1282
713,22.0,98.18,222.0,1843,2,5,2004,221,122.0,19,188,188,188,224,188.0,251,188,188,1282
2440,40.0,80.55,222.0,1843,1,1,2004,229,81.0,21,18,18,18,47,18.0,220,18,18,1384
